FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
242;HS;19128547;66; ;66;16275565;10092698;11026826;21429392;10252822;11.04.2005;11.04.2005;V;576359;168773
243;HS;19117928;36; ;36;16184829;10092752;11026826;21429392;10257239;02.06.2016;02.06.2016;V;577944;169188
244;HS;19118045;40;A;40A;16276197;10093333;11026826;21432237;10252938;02.06.2016;02.06.2016;V;572502;164480
245;HS;19118053;32;B;32B;16275662;10092817;11026826;21429392;10252725;02.06.2016;02.06.2016;V;574781;170473
246;HS;19118088;8;A;8A;16275727;10092850;11026826;21432237;10255198;02.06.2016;02.06.2016;V;574161;164515
247;HS;19118134;65;C;65C;16276464;10093619;11026826;21429392;10252857;02.06.2016;02.06.2016;V;573622;167168
248;HS;19118266;14;A;14A;16276049;10093171;11026826;21431745;19127222;02.06.2016;02.06.2016;V;576917;163971
249;HS;19118274;5;B;5B;16275905;10093031;11026826;21429392;10253306;02.06.2016;02.06.2016;V;573608;170682
250;HS;19118347;7; ;7;16185043;10092752;11026826;21429392;10252628;02.06.2016;02.06.2016;V;575524;171035
251;HS;16354856;40;A;40A;16275891;10093023;11026826;21432237;10255228;02.06.2016;02.06.2016;V;570515;164529
252;HS;16354953;12;A;12A;16276464;10093619;11026826;21429392;10252784;02.06.2016;02.06.2016;V;575340;167032
253;HS;11592732;9; ;9;16185124;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576444;170922
254;HS;11593135;8; ;8;16185183;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576474;170914
255;HS;19124924;18;A;18A;16276014;10093155;11026826;21429392;10638950;15.06.2010;15.06.2010;V;575844;169792
256;HS;19125343;19;A;19A;16184829;10092752;11026826;21429392;19132897;29.09.2010;29.09.2010;V;576950;169900
257;HS;19130207;22; ;22;16184900;10092752;11026826;21429392;19132463;29.09.2010;29.09.2010;V;575820;170969
258;HS;11591973;1;A;1A;16184993;10092752;11026826;21429392;19132528;29.09.2010;29.09.2010;V;576390;170502
259;HS;11586953;1; ;1;16184721;10092752;11026826;21429392;19132587;29.09.2010;29.09.2010;V;576336;170349
260;HS;11586961;2; ;2;16184721;10092752;11026826;21429392;19132587;29.09.2010;29.09.2010;V;576343;170368
261;HS;11587003;6; ;6;16184721;10092752;11026826;21429392;19132587;29.09.2010;29.09.2010;V;576280;170346
262;HS;11589804;42; ;42;16184861;10092752;11026826;21429392;19132641;29.09.2010;29.09.2010;V;576399;170357
263;HS;11589847;44; ;44;16184861;10092752;11026826;21429392;19132641;29.09.2010;29.09.2010;V;576409;170342
264;HS;11589863;46; ;46;16184861;10092752;11026826;21429392;19132641;29.09.2010;29.09.2010;V;576422;170311
265;HS;11592813;4; ;4;16185132;10092752;11026826;21429392;19132706;29.09.2010;29.09.2010;V;576456;169564
266;HS;11592821;6; ;6;16185132;10092752;11026826;21429392;19132706;29.09.2010;29.09.2010;V;576517;169596
267;HS;11592830;8; ;8;16185132;10092752;11026826;21429392;19132706;29.09.2010;29.09.2010;V;576545;169609
268;HS;19129837;2;A;2A;16185132;10092752;11026826;21429392;19132706;29.09.2010;29.09.2010;V;576437;169524
269;HS;19131238;12; ;12;16185132;10092752;11026826;21429392;19132706;29.09.2010;29.09.2010;V;576590;169552
270;HS;11592449;4; ;4;16185086;10092752;11026826;21429392;19132765;29.09.2010;29.09.2010;V;576578;170920
271;HS;11592708;5; ;5;16185124;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576419;170886
272;HS;11592716;7; ;7;16185124;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576430;170901
273;HS;11593143;10; ;10;16185183;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576488;170906
274;HS;11593151;12; ;12;16185183;10092752;11026826;21429392;19132820;29.09.2010;29.09.2010;V;576502;170902
275;HS;11588638;15; ;15;16184829;10092752;11026826;21429392;19132897;29.09.2010;29.09.2010;V;576893;169914
276;HS;11588662;21; ;21;16184829;10092752;11026826;21429392;19132897;29.09.2010;29.09.2010;V;576964;169885
277;HS;11588689;23; ;23;16184829;10092752;11026826;21429392;19132897;29.09.2010;29.09.2010;V;576972;169842
278;HS;19131009;10;A;10A;16184969;10092752;11026826;21429392;19132595;30.09.2010;30.09.2010;V;576470;170303
279;HS;19138615;15; ;15;16185159;10092752;11026826;21429392;10257204;27.06.2018;27.06.2018;V;576757;169811
280;HS;19138402;33;A;33A;16276154;10093295;11026826;21429392;10252792;12.03.2018;12.03.2018;V;576083;165535
281;HS;19138453;81;B;81B;16275565;10092698;11026826;21429392;10252822;20.04.2018;20.04.2018;V;575939;168582
282;HS;11584241;219; ;219;16275565;10092698;11026826;21429392;10252822;31.05.2018;31.05.2018;V;575510;169552
283;HS;19138488;99; ;99;16275565;10092698;11026826;21429392;10252814;08.05.2018;08.05.2018;V;576445;168765
284;HS;19137988;83;A;83A;16276006;10093147;11026826;21432237;10255210;09.08.2017;09.08.2017;V;570888;163168
285;HS;11629270;29; ;29;16276197;10093333;11026826;21432237;10252938;23.11.2017;23.11.2017;V;572599;164996
286;HS;19137490;18; ;18;16185078;10092752;11026826;21429392;10253101;13.09.2016;13.09.2016;V;576110;169582
287;HS;19138267;23; ;23;16275719;10092841;11026826;21432237;10255287;07.11.2017;07.11.2017;V;573944;160988
288;HS;19137970;61;C;61C;16275565;10092698;11026826;21429392;10252822;05.04.2017;05.04.2017;V;576354;168925
289;HS;19138089;9; ;9;16185078;10092752;11026826;21429392;10253101;18.07.2017;18.07.2017;V;576149;169610
290;HS;19137643;148;A;148A;16275565;10092698;11026826;21429392;10252814;09.08.2017;09.08.2017;V;576029;168172
291;HS;19138216;6;C;6C;16276308;10093449;11026826;21432237;10255015;11.10.2017;11.10.2017;V;575420;161775
292;HS;19137864;5;B;5B;16185230;10092752;11026826;21429392;10252687;14.02.2017;14.02.2017;V;575458;171069
293;HS;19137651;24;C;24C;16276464;10093619;11026826;21429392;10252784;09.11.2016;09.11.2016;V;574824;167633
294;HS;11636764;30; ;30;16276308;10093449;11026826;21432237;10255015;12.01.2018;12.01.2018;V;576125;161696
295;HS;19137716;168; ;168;16275565;10092698;11026826;21429392;10252822;12.12.2016;12.12.2016;V;575581;168494
296;HS;19138739;12; ;12;16185264;10092752;11026826;21429392;10253101;18.10.2018;18.10.2018;V;576178;169667
297;HS;11635245;37;A;37A;16276286;10093414;11026826;21429392;10253004;18.12.2014;18.12.2014;V;571706;167839
298;HS;11620698;77; ;77;16276146;10093287;11026826;21429392;10252580;30.10.2012;30.10.2012;V;573402;169279
299;HS;19136256;14;A;14A;16276197;10093333;11026826;21432237;10252938;29.08.2014;29.08.2014;V;571835;164814
300;HS;11609376;8; ;8;16275956;10093082;11026826;21431745;19129179;30.12.2013;30.12.2013;V;578365;168888
301;HS;11606750;6; ;6;16275905;10093031;11026826;21429392;10253306;14.01.2014;14.01.2014;V;573648;170605
302;HS;11638775;42; ;42;16276367;10093490;11026826;21432237;10255171;18.03.2014;18.03.2014;V;575902;163875
303;HS;19135438;124;A;124A;16276006;10093147;11026826;21432237;10255210;05.12.2013;05.12.2013;V;569964;164288
304;HS;11638155;10; ;10;16276359;10093481;11026826;21432237;10255180;07.04.2014;07.04.2014;V;575369;163632
305;HS;19135110;10;A;10A;16276227;10093350;11026826;21429392;10252920;17.06.2013;17.06.2013;V;574348;166263
306;HS;19138208;37;B;37B;16275662;10092817;11026826;21429392;10252725;10.10.2017;10.10.2017;V;574261;170375
307;HS;19135284;2;A;2A;16275891;10093023;11026826;21432237;10255228;04.10.2013;04.10.2013;V;572235;163812
308;HS;11644066;61; ;61;16276464;10093619;11026826;21429392;10252857;22.11.2013;22.11.2013;V;573799;167065
309;HS;19135837;17;A;17A;16275875;10093007;11026826;21429392;10252954;25.02.2014;25.02.2014;V;572745;166142
310;HS;19131980;17;B;17B;16275832;10092973;11026826;21432237;10255279;21.01.2010;21.01.2010;V;572871;161668
311;HS;19133010;135;A;135A;16275565;10092698;11026826;21429392;10252814;21.10.2010;21.10.2010;V;575961;167719
312;HS;19135420;24; ;24;16184721;10092752;11026826;21429392;10253110;03.12.2013;03.12.2013;V;576177;170303
313;HS;19119513;5;A;5A;16185230;10092752;11026826;21429392;10252628;29.10.2015;29.10.2015;V;575372;171013
314;HS;19136264;7; ;7;16276227;10093350;11026826;21429392;10252920;16.09.2014;16.09.2014;V;574573;166561
315;HS;11612318;34; ;34;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572089;163003
316;HS;11593917;2; ;2;16185299;10092752;11026826;21429392;10253233;03.07.2009;03.07.2009;V;575544;171322
317;HS;19119904;2;C;2C;16276464;10093619;11026826;21429392;10252784;14.04.2009;14.04.2009;V;575579;167761
318;HS;11621805;31;A;31A;16276154;10093295;11026826;21429392;10252792;09.07.2009;09.07.2009;V;576219;165618
319;HS;11643671;23;A;23A;16276464;10093619;11026826;21429392;10252784;27.02.2014;27.02.2014;V;574879;167821
320;HS;19134849;3;C;3C;16275719;10092841;11026826;21432237;10255287;09.01.2013;09.01.2013;V;574602;160993
321;HS;11583741;174; ;174;16275565;10092698;11026826;21429392;10252849;22.10.2013;22.10.2013;V;575375;168372
322;HS;19120040;30;A;30A;16276073;10093201;11026826;21429392;10252806;16.06.1999;16.06.1999;V;576026;167358
323;HS;19134628;3;B;3B;16276359;10093481;11026826;21432237;10255180;02.08.2012;02.08.2012;V;575953;163046
324;HS;11612644;65; ;65;16276006;10093147;11026826;21432237;10255074;02.06.2016;02.06.2016;V;570926;162206
325;HS;11612733;73; ;73;16276006;10093147;11026826;21432237;10255074;02.06.2016;02.06.2016;V;570473;162686
326;HS;11612822;82; ;82;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570938;163184
327;HS;11612890;88; ;88;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570235;163012
328;HS;11612911;90; ;90;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570221;163225
329;HS;11609449;16; ;16;16275956;10093082;11026826;21431745;19129179;02.06.2016;02.06.2016;V;578631;168884
330;HS;11609830;42; ;42;16275956;10093082;11026826;21431745;19129179;02.06.2016;02.06.2016;V;578178;168884
331;HS;11612164;19; ;19;16276006;10093147;11026826;21432237;10255201;02.06.2016;02.06.2016;V;572110;163237
332;HS;11612415;43; ;43;16276006;10093147;11026826;21432237;10255201;02.06.2016;02.06.2016;V;571860;163115
333;HS;11612431;45; ;45;16276006;10093147;11026826;21432237;10255074;02.06.2016;02.06.2016;V;571601;162715
334;HS;11612539;53; ;53;16276006;10093147;11026826;21432237;10255074;02.06.2016;02.06.2016;V;571278;162706
335;HS;19131840;12;C;12C;16275875;10093007;11026826;21429392;10252954;19.10.2009;19.10.2009;V;573210;165505
336;HS;11592180;8; ;8;16185035;10092752;11026826;21429392;10252628;18.06.2009;18.06.2009;V;575118;171044
337;HS;11598854;14; ;14;16275735;10092868;11026826;21432237;10252776;06.07.2009;06.07.2009;V;574257;164911
338;HS;11612296;32; ;32;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572141;162998
339;HS;11612288;31; ;31;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572138;163024
340;HS;11612270;28; ;28;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572139;163050
341;HS;11621813;31;B;31B;16276154;10093295;11026826;21429392;10252792;09.07.2009;09.07.2009;V;576202;165597
342;HS;11612245;25; ;25;16276006;10093147;11026826;21432237;10255201;15.07.2009;15.07.2009;V;572183;163095
343;HS;11583377;139; ;139;16275565;10092698;11026826;21429392;10252814;06.05.2009;06.05.2009;V;575952;167887
344;HS;11583440;146; ;146;16275565;10092698;11026826;21429392;10252814;06.05.2009;06.05.2009;V;575980;167945
345;HS;16394980;16;A;16A;16276006;10093147;11026826;21432237;10255201;17.06.2009;17.06.2009;V;572182;163252
346;HS;11643370;2;A;2A;16276464;10093619;11026826;21429392;10252784;14.04.2009;14.04.2009;V;575515;167646
347;HS;19131483;18;A;18A;16276103;10093236;11026826;21429392;10253144;29.04.2009;29.04.2009;V;572095;168882
348;HS;19131491;22; ;22;16184802;10092752;11026826;21429392;10253284;08.05.2009;08.05.2009;V;576111;171401
349;HS;11612253;26; ;26;16276006;10093147;11026826;21432237;10255201;21.07.2009;21.07.2009;V;572180;163068
350;HS;19135101;61;B;61B;16275735;10092868;11026826;21432237;10252911;17.06.2013;17.06.2013;V;575140;165466
351;HS;11615961;10; ;10;16276065;10093198;11026826;21429392;10256836;16.01.2014;16.01.2014;V;576387;167079
352;HS;11607314;42;A;42A;16275905;10093031;11026826;21429392;10253306;30.09.2014;30.09.2014;V;572734;169872
353;HS;11607179;32;A;32A;16275905;10093031;11026826;21429392;10253306;30.09.2014;30.09.2014;V;572876;169967
354;HS;19135411;13;B;13B;16276464;10093619;11026826;21429392;10252784;03.12.2013;03.12.2013;V;575128;167145
355;HS;19135080;27;B;27B;16276073;10093201;11026826;21429392;10252806;05.06.2013;05.06.2013;V;575795;167587
356;HS;11606989;16; ;16;16275905;10093031;11026826;21429392;10253306;18.03.2014;18.03.2014;V;573125;170200
357;HS;11605460;29;B;29B;16275875;10093007;11026826;21429392;10252954;22.11.2013;22.11.2013;V;573477;166929
358;HS;19135276;21;A;21A;16276146;10093287;11026826;21429392;10253012;27.09.2013;27.09.2013;V;575021;170033
359;HS;19135667;200;A;200A;16275565;10092698;11026826;21429392;10252849;03.02.2014;03.02.2014;V;575106;168539
360;HS;19135969;47;A;47A;16275662;10092817;11026826;21429392;10252717;18.03.2014;18.03.2014;V;574414;170733
361;HS;19135993;95;A;95A;16276146;10093287;11026826;21429392;10252946;28.03.2014;28.03.2014;V;573985;169356
362;HS;11643396;3;A;3A;16276464;10093619;11026826;21429392;10252784;06.05.2009;06.05.2009;V;575392;168006
363;HS;19135748;36;B;36B;16275662;10092817;11026826;21429392;10252725;18.02.2014;18.02.2014;V;574411;170393
364;HS;19136906;1;A;1A;16276286;10093414;11026826;21428353;19127419;11.09.2015;11.09.2015;V;568558;169017
365;HS;19135802;104;A;104A;16276146;10093287;11026826;21429392;10252580;19.02.2014;19.02.2014;V;573351;169023
366;HS;11613063;103; ;103;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570402;163789
367;HS;11613195;115; ;115;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570712;163844
368;HS;11613225;118; ;118;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570232;164069
369;HS;11613268;122; ;122;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570022;164053
370;HS;11613276;123; ;123;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570038;164063
371;HS;11613306;126; ;126;16276006;10093147;11026826;21432237;10255210;02.06.2016;02.06.2016;V;570032;164331
372;HS;11613373;6; ;6;16276014;10093155;11026826;21429392;10252695;02.06.2016;02.06.2016;V;576020;169731
373;HS;11614159;9;A;9A;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;576919;162519
374;HS;11614183;10; ;10;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577074;162609
375;HS;11614272;17; ;17;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577484;162839
376;HS;11614299;18; ;18;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577474;162757
377;HS;11614361;24; ;24;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577779;162468
378;HS;11614434;31; ;31;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577612;162869
379;HS;11598927;19; ;19;16275735;10092868;11026826;21432237;10252776;12.02.2016;12.02.2016;V;574431;164883
380;HS;11598919;18; ;18;16275735;10092868;11026826;21432237;10252776;12.02.2016;12.02.2016;V;574446;164919
381;HS;11614507;37; ;37;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577729;163193
382;HS;11614698;49; ;49;16276049;10093171;11026826;21432237;10259371;02.06.2016;02.06.2016;V;577729;163680
383;HS;11616054;2; ;2;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;575985;166786
384;HS;11616127;7; ;7;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;575456;166633
385;HS;11616143;9;A;9A;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;575297;166357
386;HS;11616321;25; ;25;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;575729;167561
387;HS;11616542;46; ;46;16276073;10093201;11026826;21429392;10252806;02.06.2016;02.06.2016;V;576469;167629
388;HS;19128946;61;A;61A;16275735;10092868;11026826;21432237;10252911;25.11.2005;25.11.2005;V;575103;165470
389;HS;19128849;27;A;27A;16276073;10093201;11026826;21429392;10252806;23.09.2005;23.09.2005;V;575814;167641
390;HS;19128717;88;A;88A;16276286;10093414;11026826;21429392;10252997;01.07.2005;01.07.2005;V;569156;168017
391;HS;19128725;15; ;15;16185078;10092752;11026826;21429392;10253101;01.07.2005;01.07.2005;V;576220;169586
392;HS;19128911;48;B;48B;16276464;10093619;11026826;21429392;10252784;24.10.2005;24.10.2005;V;573968;166676
393;HS;19128873;33;A;33A;16275662;10092817;11026826;21429392;10252725;10.10.2005;10.10.2005;V;574706;170409
394;HS;19128679;117;A;117A;16276006;10093147;11026826;21432237;10255210;17.06.2005;17.06.2005;V;570602;163991
395;HS;19128857;5;A;5A;16276197;10093333;11026826;21432237;10252938;05.10.2005;05.10.2005;V;571790;165172
396;HS;19131645;9; ;9;16276006;10093147;11026826;21432237;10255201;14.07.2009;14.07.2009;V;572259;163195
397;HS;19138844;24;A;24A;16276197;10093333;11026826;21432237;10252938;30.11.2018;30.11.2018;V;572196;164879
398;HS;19119505;28;A;28A;16276049;10093171;11026826;21432237;10259371;24.09.1998;24.09.1998;V;577604;162762
399;HS;16563030;15;C;15C;16184934;10092752;11026826;21429392;10253217;29.10.1996;12.02.1997;V;576121;170924
400;HS;16563048;15;B;15B;16184934;10092752;11026826;21429392;10253217;29.10.1996;12.02.1997;V;576126;170916
401;HS;11589596;23; ;23;16184861;10092752;11026826;21429392;16398071;25.09.1996;30.09.1996;V;576257;170720
402;HS;11589618;25; ;25;16184861;10092752;11026826;21429392;16398071;25.09.1996;30.09.1996;V;576274;170690
403;HS;11589626;26; ;26;16184861;10092752;11026826;21429392;16398071;25.09.1996;30.09.1996;V;576236;170693
404;HS;11586899;6; ;6;16184713;10092752;11026826;21429392;10253233;05.11.2009;05.11.2009;V;575717;171190
405;HS;19131408;46;D;46D;16276154;10093295;11026826;21429392;10252792;04.03.2009;04.03.2009;V;576960;166497
406;HS;19133494;23;A;23A;16276014;10093155;11026826;21429392;10638950;26.04.2011;26.04.2011;V;575769;169905
407;HS;11643612;20;B;20B;16276464;10093619;11026826;21429392;10252784;06.05.2009;06.05.2009;V;574867;167562
408;HS;19131424;62;B;62B;16276286;10093414;11026826;21429392;10253004;30.03.2009;30.03.2009;V;572818;166873
409;HS;11617905;23; ;23;16276103;10093236;11026826;21429392;10253144;29.04.2009;29.04.2009;V;572034;168779
410;HS;11636390;3;E;3E;16276308;10093449;11026826;21432237;10255015;02.06.2010;02.06.2010;V;574604;161564
411;HS;19131874;31;A;31A;16276146;10093287;11026826;21429392;10253012;13.11.2009;13.11.2009;V;574320;170159
412;HS;19131807;33;A;33A;16276006;10093147;11026826;21432237;10255201;07.10.2009;07.10.2009;V;572153;162930
413;HS;19131475;12;E;12E;16275905;10093031;11026826;21429392;10253306;20.04.2009;20.04.2009;V;573331;170180
414;HS;11643604;20;A;20A;16276464;10093619;11026826;21429392;10252784;06.05.2009;06.05.2009;V;574860;167535
415;HS;16354805;21;A;21A;16276103;10093236;11026826;21429392;10253144;29.04.2009;29.04.2009;V;572077;168828
416;HS;19132218;32; ;32;16276286;10093414;11026826;21429392;10253004;08.06.2010;08.06.2010;V;571948;168420
417;HS;19131882;12;A;12A;16275735;10092868;11026826;21432237;10252776;23.11.2009;23.11.2009;V;574184;164855
418;HS;11635792;72; ;72;16276286;10093414;11026826;21429392;10253004;14.08.2009;14.08.2009;V;571270;167590
419;HS;16394963;226;A;226A;16275565;10092698;11026826;21429392;10252822;04.07.1996;16.09.1996;V;575648;169348
420;HS;16394971;9;C;9C;16275905;10093031;11026826;21429392;10253306;03.07.1996;16.09.1996;V;573600;170350
