FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
418123;HS;11587569;20;;20;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575750;171362
418124;HS;11587577;21;;21;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575700;171329
418125;HS;11587585;22;;22;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575734;171391
418126;HS;11587593;23;;23;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575722;171363
418127;HS;11587607;24;;24;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575688;171439
418128;HS;11587615;25;;25;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575709;171380
418129;HS;11587623;26;;26;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575558;171481
418130;HS;11587631;27;;27;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575679;171408
418131;HS;11587658;29;;29;16184756;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575636;171426
418132;HS;11596118;19;C;19C;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575484;170338
418133;HS;11596134;20;;20;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575567;170556
418134;HS;11596142;21;;21;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575462;170726
418135;HS;11596169;22;;22;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575486;170528
418136;HS;11596177;23;;23;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575439;170532
418137;HS;11596185;24;;24;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575392;170515
418138;HS;11596193;25;;25;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575163;170584
418139;HS;11596215;30;;30;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;575095;170381
418140;HS;11596240;32;;32;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574806;170427
418416;HS;11619428;42;;42;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573980;171255
418417;HS;11619436;43;;43;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573933;171292
418418;HS;11619444;44;;44;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573890;171248
418419;HS;11619452;45;;45;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573729;171223
418420;HS;11619479;46;;46;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573711;171294
418421;HS;11619495;48;;48;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573654;171214
418422;HS;11619525;51;;51;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573646;171261
418423;HS;11619533;52;;52;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573582;171255
418424;HS;11619541;53;;53;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573573;171258
418425;HS;11619568;55;;55;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573465;171399
418426;HS;11619584;57;;57;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573394;171273
418427;HS;11619592;58;;58;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573367;171253
418428;HS;11619606;59;;59;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;573205;171145
418429;HS;11596231;32;A;32A;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574733;170421
418430;HS;11596258;33;;33;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574699;170444
418431;HS;11596266;34;;34;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574632;170452
418432;HS;11596304;37;;37;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574291;170399
418433;HS;11596312;38;;38;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574213;170411
418434;HS;11596371;43;;43;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;573947;170477
418435;HS;11596401;45;;45;16275662;10092817;11026826;21429392;10252725;1995-01-01;1995-01-01;V;574392;170542
418436;HS;11596428;47;;47;16275662;10092817;11026826;21429392;10252717;1995-01-01;1995-01-01;V;574376;170763
418437;HS;11596444;48;;48;16275662;10092817;11026826;21429392;10252717;1995-01-01;1995-01-01;V;574437;170755
418438;HS;11596452;49;;49;16275662;10092817;11026826;21429392;10252717;1995-01-01;1995-01-01;V;574707;170808
418439;HS;11596479;50;;50;16275662;10092817;11026826;21429392;10252717;1995-01-01;1995-01-01;V;574739;170807
418440;HS;11596487;51;;51;16275662;10092817;11026826;21429392;10252717;1995-01-01;1995-01-01;V;574869;170756
418441;HS;11598226;3;;3;16275719;10092841;11026826;21432237;10255287;1995-01-01;1995-01-01;V;574575;160996
418442;HS;11598218;3;A;3A;16275719;10092841;11026826;21432237;10255287;1995-01-01;1995-01-01;V;574694;161059
418443;HS;11598242;5;;5;16275719;10092841;11026826;21432237;10255287;1995-01-01;1995-01-01;V;574346;160914
418444;HS;11598277;7;;7;16275719;10092841;11026826;21432237;10255287;1995-01-01;1995-01-01;V;574103;160946
418445;HS;11598285;8;;8;16275719;10092841;11026826;21432237;10255287;1995-01-01;1995-01-01;V;574129;161032
418446;HS;11588719;26;;26;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577064;169747
418447;HS;11588727;27;;27;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577142;169829
418448;HS;11588735;28;;28;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;576965;169618
418449;HS;11588743;29;;29;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577366;169515
418450;HS;11588751;30;;30;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577291;169494
418451;HS;11588760;31;;31;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577998;169245
418452;HS;11588778;32;;32;16184829;10092752;11026826;21429392;10257239;1995-01-01;1995-01-01;V;577690;169296
418453;HS;11588794;1;;1;16184837;10092752;11026826;21429392;10253128;1995-01-01;1995-01-01;V;576012;171096
418454;HS;11588808;2;;2;16184837;10092752;11026826;21429392;10253128;1995-01-01;1995-01-01;V;575965;171103
418455;HS;11588816;3;;3;16184837;10092752;11026826;21429392;10253128;1995-01-01;1995-01-01;V;575952;171134
418456;HS;11588824;4;;4;16184837;10092752;11026826;21429392;10253128;1995-01-01;1995-01-01;V;575971;171187
418457;HS;11588832;5;;5;16184837;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576026;171177
418458;HS;11588859;6;;6;16184837;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576037;171215
418459;HS;11588875;9;;9;16184837;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576125;171145
418460;HS;11588883;11;;11;16184837;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576061;171146
418461;HS;11588891;12;;12;16184837;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576061;171119
418462;HS;11592554;1;;1;16185108;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576276;169883
418463;HS;11592562;2;;2;16185108;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576252;169919
418464;HS;11592589;4;;4;16185108;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576247;169891
418465;HS;11592597;6;;6;16185108;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576245;169865
418466;HS;11588905;2;;2;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576421;170226
418467;HS;11588913;4;;4;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576414;170194
418468;HS;11588921;6;;6;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576394;170159
418469;HS;11588930;8;;8;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576390;170098
418470;HS;11588964;14;;14;16184845;10092752;11026826;21429392;10253101;1995-01-01;1995-01-01;V;576306;169800
418471;HS;11588972;15;;15;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576368;169860
418472;HS;11588999;16;;16;16184845;10092752;11026826;21429392;10253101;1995-01-01;1995-01-01;V;576299;169771
418473;HS;11589006;17;;17;16184845;10092752;11026826;21429392;10253098;1995-01-01;1995-01-01;V;576365;169812
418474;HS;11592619;1;;1;16185116;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576584;170130
418475;HS;11592627;2;;2;16185116;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576601;170107
418476;HS;11592635;3;;3;16185116;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576605;170160
418803;HS;11611982;1;;1;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;573470;162561
418804;HS;11612008;2;;2;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;573399;162591
418805;HS;11612016;3;;3;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;573061;162562
418806;HS;11612032;6;;6;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;572375;163106
418807;HS;11612059;7;;7;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;572220;163086
418808;HS;11612067;8;;8;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;572318;163169
418809;HS;11612075;10;;10;16276006;10093147;11026826;21432237;10255201;1995-01-01;1995-01-01;V;572244;163170
418813;HS;11592643;4;;4;16185116;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576620;170136
418814;HS;11592660;6;;6;16185116;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576638;170149
418815;HS;11592678;1;;1;16185124;10092752;11026826;21429392;10252768;1995-01-01;1995-01-01;V;576347;170946
418816;HS;11604056;1;;1;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;571933;161622
418817;HS;11604072;3;;3;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572129;161898
418818;HS;11604129;6;;6;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572722;161656
418819;HS;11604137;7;;7;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572513;161432
418820;HS;11604153;9;;9;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572584;161485
418821;HS;11604161;10;;10;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572689;161524
418822;HS;11604170;11;;11;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572761;161544
418823;HS;11604188;12;;12;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572843;161435
418824;HS;11604196;13;;13;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572789;161369
418825;HS;11604218;15;;15;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572795;161101
418826;HS;11604226;16;;16;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573007;161405
418827;HS;11604234;17;;17;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572868;161612
418828;HS;11604242;18;;18;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572931;161714
418829;HS;11604269;19;;19;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;572993;161740
418830;HS;11604285;20;;20;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573036;161712
418831;HS;11604277;20;A;20A;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573093;161718
419112;HS;11593950;7;;7;16185299;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575481;171265
419113;HS;11593968;2;;2;16185302;10092752;11026826;21429392;10257212;1995-01-01;1995-01-01;V;576546;170257
419114;HS;11593976;3;;3;16185302;10092752;11026826;21429392;10257212;1995-01-01;1995-01-01;V;576529;170296
419115;HS;11593992;6;;6;16185302;10092752;11026826;21429392;10257212;1995-01-01;1995-01-01;V;576573;170291
419116;HS;11591752;1;;1;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576209;170254
419117;HS;11591779;2;;2;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576175;170156
419118;HS;11591787;3;;3;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576217;170224
419119;HS;11591795;4;;4;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576189;170123
419120;HS;11591809;5;;5;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576224;170143
419121;HS;11591817;6;;6;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576193;170100
419122;HS;11591825;7;;7;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576231;170122
419123;HS;11591833;8;;8;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576187;170080
419124;HS;11591841;9;;9;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576225;170101
419125;HS;11591850;10;;10;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576193;170061
419126;HS;11591868;11;;11;16184985;10092752;11026826;21429392;10253080;1995-01-01;1995-01-01;V;576232;170081
419127;HS;11591876;12;;12;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576191;170030
419128;HS;11591884;13;;13;16184985;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576220;170007
419129;HS;11591892;14;;14;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576185;170005
419130;HS;11591906;15;;15;16184985;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576215;169982
419131;HS;11591914;16;;16;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576185;169979
419132;HS;11591922;18;;18;16184985;10092752;11026826;21429392;10253110;1995-01-01;1995-01-01;V;576175;169906
419133;HS;11594000;1;;1;16185329;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576306;169918
419134;HS;11594018;3;;3;16185329;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576283;169913
419135;HS;11594026;4;;4;16185329;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576283;169950
419136;HS;11594034;5;;5;16185329;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576227;169917
419137;HS;11594042;6;;6;16185329;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576210;169954
419160;HS;11587666;1;;1;16184764;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575530;171569
419161;HS;11587674;2;;2;16184764;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575521;171571
419162;HS;11587682;3;;3;16184764;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575499;171548
419163;HS;11587704;4;;4;16184764;10092752;11026826;21429392;10253233;1995-01-01;1995-01-01;V;575434;171530
419164;HS;11604293;21;;21;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573147;161710
419165;HS;11604315;22;;22;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573224;161673
419166;HS;11604307;22;A;22A;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573220;161653
419167;HS;11604323;23;;23;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573309;161530
419168;HS;11604331;24;A;24A;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573367;161477
419169;HS;11604366;26;;26;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573496;161767
419170;HS;11604374;27;;27;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573384;161797
419171;HS;11613462;15;;15;16276014;10093155;11026826;21429392;10252695;1995-01-01;1995-01-01;V;575888;169759
419172;HS;11613489;16;;16;16276014;10093155;11026826;21429392;10252695;1995-01-01;1995-01-01;V;575860;169738
419173;HS;11613519;18;;18;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575873;169776
419174;HS;11613527;19;;19;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575865;169826
419175;HS;11613535;20;;20;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575844;169842
419176;HS;11613551;22;;22;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575817;169874
419177;HS;11613560;23;;23;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575792;169884
419178;HS;11613578;24;;24;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575819;170039
419179;HS;11613586;25;;25;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575775;170059
419180;HS;11613608;27;;27;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575723;169968
419181;HS;11613616;28;;28;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575714;169889
419182;HS;11613659;31;;31;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575670;169833
419183;HS;11613667;32;;32;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575640;169807
419184;HS;11613675;33;;33;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575742;169646
419185;HS;11613683;34;;34;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575407;169655
419186;HS;11613691;35;;35;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575371;169705
419187;HS;11613705;36;;36;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575434;169699
419188;HS;11613713;37;;37;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575441;169684
419189;HS;11613721;38;;38;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575328;170029
419190;HS;11613730;39;;39;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575317;170032
419191;HS;11613756;41;;41;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575430;170092
419192;HS;11613764;42;;42;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575453;170112
419193;HS;11613772;43;;43;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575448;170139
419194;HS;11613799;44;;44;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575473;170150
419195;HS;11613802;45;;45;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575487;170165
419196;HS;11613829;46;;46;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575511;170130
419197;HS;11613837;47;;47;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575530;170141
419198;HS;11613845;48;;48;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575506;170191
419199;HS;11613853;49;;49;16276014;10093155;11026826;21429392;10252709;1995-01-01;1995-01-01;V;575540;170218
419527;HS;11619100;10;;10;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574743;171281
419528;HS;11619118;11;;11;16276120;10093252;11026826;21429392;10253039;1995-01-01;1995-01-01;V;574696;171258
